LOCATION,SUBJECT,TIME,VALUE
OECD,BEEF,1990,9.463394000000001
OECD,BEEF,1991,10.2095974
OECD,BEEF,1992,10.2182007
OECD,BEEF,1993,10.0729651
OECD,BEEF,1994,10.5481845
OECD,BEEF,1995,10.618855199999999
OECD,BEEF,1996,10.8039302
OECD,BEEF,1997,10.8153103
OECD,BEEF,1998,10.9201633
OECD,BEEF,1999,11.0953675
OECD,BEEF,2000,15.476568099999998
OECD,BEEF,2001,15.4872282
OECD,BEEF,2002,15.9151904
OECD,BEEF,2003,15.5460812
OECD,BEEF,2004,15.7303012
OECD,BEEF,2005,15.5048706
OECD,BEEF,2006,15.5504785
OECD,BEEF,2007,15.6331916
OECD,BEEF,2008,15.171614300000002
OECD,BEEF,2009,14.845008199999999
OECD,BEEF,2010,14.791721300000003
OECD,BEEF,2011,14.3728423
OECD,BEEF,2012,14.2322225
OECD,BEEF,2013,14.160990599999998
OECD,BEEF,2014,13.9168171
OECD,BEEF,2015,13.905041
OECD,BEEF,2016,14.191665200000001
OECD,BEEF,2017,14.3393345
OECD,BEEF,2018,14.4841484
OECD,BEEF,2019,14.6212459
OECD,BEEF,2020,14.688561300000002
OECD,BEEF,2021,14.6818291
OECD,BEEF,2022,14.662972
OECD,PIG,1990,7.9830548
OECD,PIG,1991,8.7054181
OECD,PIG,1992,9.201279099999999
OECD,PIG,1993,9.115020300000001
OECD,PIG,1994,9.302532300000001
OECD,PIG,1995,9.265085000000001
OECD,PIG,1996,8.9630257
OECD,PIG,1997,8.8371738
OECD,PIG,1998,9.366279800000001
OECD,PIG,1999,9.685511
OECD,PIG,2000,22.7903893
OECD,PIG,2001,23.0165315
OECD,PIG,2002,23.4036493
OECD,PIG,2003,23.4287875
OECD,PIG,2004,23.191755899999997
OECD,PIG,2005,22.9187175
OECD,PIG,2006,22.9852912
OECD,PIG,2007,23.7257112
OECD,PIG,2008,23.1982038
OECD,PIG,2009,22.965579
OECD,PIG,2010,22.841351
OECD,PIG,2011,22.465387399999997
OECD,PIG,2012,22.238113000000002
OECD,PIG,2013,22.234382800000002
OECD,PIG,2014,22.4323709
OECD,PIG,2015,23.2858584
OECD,PIG,2016,23.254049300000002
OECD,PIG,2017,23.3564538
OECD,PIG,2018,23.7074987
OECD,PIG,2019,23.4546477
OECD,PIG,2020,23.7634139
OECD,PIG,2021,23.7499596
OECD,PIG,2022,23.6956193
OECD,POULTRY,1990,11.820752800000001
OECD,POULTRY,1991,12.250155699999999
OECD,POULTRY,1992,12.774150500000001
OECD,POULTRY,1993,13.141190099999998
OECD,POULTRY,1994,13.5426348
OECD,POULTRY,1995,13.7327476
OECD,POULTRY,1996,13.970279999999999
OECD,POULTRY,1997,14.233596900000002
OECD,POULTRY,1998,14.464199300000002
OECD,POULTRY,1999,15.379997400000002
OECD,POULTRY,2000,23.085082
OECD,POULTRY,2001,23.7928909
OECD,POULTRY,2002,24.7716319
OECD,POULTRY,2003,24.777103600000004
OECD,POULTRY,2004,25.189493600000002
OECD,POULTRY,2005,25.904648
OECD,POULTRY,2006,25.888166899999998
OECD,POULTRY,2007,26.1393418
OECD,POULTRY,2008,26.1992533
OECD,POULTRY,2009,25.9057064
OECD,POULTRY,2010,26.5709217
OECD,POULTRY,2011,27.0510211
OECD,POULTRY,2012,27.0579495
OECD,POULTRY,2013,27.0295303
OECD,POULTRY,2014,27.7099157
OECD,POULTRY,2015,29.0976874
OECD,POULTRY,2016,29.922408899999997
OECD,POULTRY,2017,30.174938800000003
OECD,POULTRY,2018,30.6400183
OECD,POULTRY,2019,30.7476945
OECD,POULTRY,2020,30.6572728
OECD,POULTRY,2021,30.815417
OECD,POULTRY,2022,30.9828643
OECD,SHEEP,1990,0.9907097
OECD,SHEEP,1991,1.0154865
OECD,SHEEP,1992,1.0017434
OECD,SHEEP,1993,0.9479423
OECD,SHEEP,1994,0.968875
OECD,SHEEP,1995,0.9310068000000001
OECD,SHEEP,1996,0.8277709999999999
OECD,SHEEP,1997,0.8715841000000001
OECD,SHEEP,1998,0.8836202
OECD,SHEEP,1999,0.8602620999999999
OECD,SHEEP,2000,2.0187255
OECD,SHEEP,2001,1.8944504
OECD,SHEEP,2002,1.8494574000000001
OECD,SHEEP,2003,1.8313716
OECD,SHEEP,2004,1.8116698
OECD,SHEEP,2005,1.7972192
OECD,SHEEP,2006,1.7798322
OECD,SHEEP,2007,1.7604036
OECD,SHEEP,2008,1.6407494999999999
OECD,SHEEP,2009,1.5387469999999999
OECD,SHEEP,2010,1.4106864
OECD,SHEEP,2011,1.3832215
OECD,SHEEP,2012,1.3439608
OECD,SHEEP,2013,1.3538322
OECD,SHEEP,2014,1.3628755
OECD,SHEEP,2015,1.4208758999999997
OECD,SHEEP,2016,1.3946882999999999
OECD,SHEEP,2017,1.3635993999999998
OECD,SHEEP,2018,1.3457763
OECD,SHEEP,2019,1.341242
OECD,SHEEP,2020,1.3432553999999999
OECD,SHEEP,2021,1.3454834
OECD,SHEEP,2022,1.3489677
