LOCATION,SUBJECT,TIME,VALUE
PRY,BEEF,1990,14.2603554
PRY,BEEF,1991,28.4340273
PRY,BEEF,1992,31.7686125
PRY,BEEF,1993,29.730622399999998
PRY,BEEF,1994,29.1237839
PRY,BEEF,1995,29.970544300000004
PRY,BEEF,1996,28.547180600000004
PRY,BEEF,1997,27.7892161
PRY,BEEF,1998,26.481067699999997
PRY,BEEF,1999,30.244096799999998
PRY,BEEF,2000,23.9554116
PRY,BEEF,2001,22.474981
PRY,BEEF,2002,27.4159267
PRY,BEEF,2003,22.701784399999998
PRY,BEEF,2004,13.303931599999999
PRY,BEEF,2005,8.6117554
PRY,BEEF,2006,9.349257699999999
PRY,BEEF,2007,10.1397677
PRY,BEEF,2008,10.299430599999999
PRY,BEEF,2009,10.0610645
PRY,BEEF,2010,9.2982461
PRY,BEEF,2011,18.6721028
PRY,BEEF,2012,7.9646360000000005
PRY,BEEF,2013,9.305425999999999
PRY,BEEF,2014,11.7140291
PRY,BEEF,2015,9.8079535
PRY,BEEF,2016,11.6917129
PRY,BEEF,2017,14.2502638
PRY,BEEF,2018,13.685357999999999
PRY,BEEF,2019,13.6763904
PRY,BEEF,2020,13.7297082
PRY,BEEF,2021,13.7783329
PRY,BEEF,2022,13.819700400000002
PRY,PIG,1990,21.8674557
PRY,PIG,1991,21.747920999999998
PRY,PIG,1992,22.256769199999997
PRY,PIG,1993,21.7743715
PRY,PIG,1994,21.435814
PRY,PIG,1995,21.324783
PRY,PIG,1996,18.595962300000004
PRY,PIG,1997,18.4913159
PRY,PIG,1998,18.3064456
PRY,PIG,1999,18.1108829
PRY,PIG,2000,23.140684600000004
PRY,PIG,2001,20.708889000000003
PRY,PIG,2002,21.3258627
PRY,PIG,2003,11.7216767
PRY,PIG,2004,21.326409899999998
PRY,PIG,2005,20.316642
PRY,PIG,2006,20.4703207
PRY,PIG,2007,19.329142
PRY,PIG,2008,18.505274
PRY,PIG,2009,18.3824341
PRY,PIG,2010,20.2816706
PRY,PIG,2011,20.593144100000004
PRY,PIG,2012,20.7137474
PRY,PIG,2013,21.2472404
PRY,PIG,2014,21.4720263
PRY,PIG,2015,21.667738699999997
PRY,PIG,2016,21.9002487
PRY,PIG,2017,21.8312724
PRY,PIG,2018,21.6389942
PRY,PIG,2019,21.3535942
PRY,PIG,2020,21.6933742
PRY,PIG,2021,21.648263
PRY,PIG,2022,21.800328699999998
PRY,POULTRY,1990,5.1633930999999995
PRY,POULTRY,1991,3.787549
PRY,POULTRY,1992,4.003434700000001
PRY,POULTRY,1993,4.2834761
PRY,POULTRY,1994,5.8377066
PRY,POULTRY,1995,6.2459787
PRY,POULTRY,1996,6.230506299999999
PRY,POULTRY,1997,6.4725175
PRY,POULTRY,1998,6.579125200000001
PRY,POULTRY,1999,7.106140400000001
PRY,POULTRY,2000,5.789957299999999
PRY,POULTRY,2001,6.2139934
PRY,POULTRY,2002,6.1045389000000005
PRY,POULTRY,2003,6.1122098
PRY,POULTRY,2004,6.6398128
PRY,POULTRY,2005,6.5313513
PRY,POULTRY,2006,6.968157000000001
PRY,POULTRY,2007,4.5898755
PRY,POULTRY,2008,5.5207543
PRY,POULTRY,2009,5.3298427
PRY,POULTRY,2010,5.1089337
PRY,POULTRY,2011,5.6858153
PRY,POULTRY,2012,5.7816867
PRY,POULTRY,2013,5.9154133
PRY,POULTRY,2014,5.8927481
PRY,POULTRY,2015,5.8276061
PRY,POULTRY,2016,5.5368898
PRY,POULTRY,2017,5.356138400000001
PRY,POULTRY,2018,5.2805935999999996
PRY,POULTRY,2019,5.2962312
PRY,POULTRY,2020,5.2643014
PRY,POULTRY,2021,5.239514499999999
PRY,POULTRY,2022,5.2200832
PRY,SHEEP,1990,0.7144642
PRY,SHEEP,1991,0.6784293
PRY,SHEEP,1992,0.6428373000000001
PRY,SHEEP,1993,0.6341678000000001
PRY,SHEEP,1994,0.6262626
PRY,SHEEP,1995,0.5802341999999999
PRY,SHEEP,1996,0.5658840999999999
PRY,SHEEP,1997,0.56226
PRY,SHEEP,1998,0.5858413
PRY,SHEEP,1999,0.5821753000000001
PRY,SHEEP,2000,0.5416878
PRY,SHEEP,2001,0.5286715
PRY,SHEEP,2002,0.5228774
PRY,SHEEP,2003,0.5074952
PRY,SHEEP,2004,0.5648518
PRY,SHEEP,2005,0.4991202
PRY,SHEEP,2006,0.5090654
PRY,SHEEP,2007,0.48454759999999997
PRY,SHEEP,2008,0.46569099999999997
PRY,SHEEP,2009,0.4933042
PRY,SHEEP,2010,0.5087520999999999
PRY,SHEEP,2011,0.5131553
PRY,SHEEP,2012,0.5180082
PRY,SHEEP,2013,0.5165206
PRY,SHEEP,2014,0.5149126
PRY,SHEEP,2015,0.48951190000000006
PRY,SHEEP,2016,0.5138572
PRY,SHEEP,2017,0.5147343
PRY,SHEEP,2018,0.5014548
PRY,SHEEP,2019,0.5023714
PRY,SHEEP,2020,0.5000719
PRY,SHEEP,2021,0.4983059
PRY,SHEEP,2022,0.49671099999999996
