LOCATION,SUBJECT,TIME,VALUE
IND,BEEF,1990,1.6499495
IND,BEEF,1991,1.6232021
IND,BEEF,1992,1.6161233
IND,BEEF,1993,1.5762386999999998
IND,BEEF,1994,1.5418652
IND,BEEF,1995,1.4876327
IND,BEEF,1996,1.4683383999999997
IND,BEEF,1997,1.43468
IND,BEEF,1998,1.4274248
IND,BEEF,1999,1.3959515
IND,BEEF,2000,1.2987485
IND,BEEF,2001,1.3095982
IND,BEEF,2002,1.2567101
IND,BEEF,2003,1.1796073999999999
IND,BEEF,2004,1.1555401
IND,BEEF,2005,1.0889537
IND,BEEF,2006,1.0637138000000002
IND,BEEF,2007,1.0712164
IND,BEEF,2008,1.0655430000000001
IND,BEEF,2009,1.0936798
IND,BEEF,2010,0.9363155000000001
IND,BEEF,2011,0.7519939999999999
IND,BEEF,2012,0.6698590999999999
IND,BEEF,2013,0.4571936
IND,BEEF,2014,0.34783509999999995
IND,BEEF,2015,0.4488286
IND,BEEF,2016,0.4684974
IND,BEEF,2017,0.4265244000000001
IND,BEEF,2018,0.5170445
IND,BEEF,2019,0.5297319
IND,BEEF,2020,0.5353024000000001
IND,BEEF,2021,0.5374648
IND,BEEF,2022,0.5391767
IND,PIG,1990,0.3702165
IND,PIG,1991,0.3750445
IND,PIG,1992,0.3826672
IND,PIG,1993,0.37811009999999995
IND,PIG,1994,0.37319309999999994
IND,PIG,1995,0.3685946
IND,PIG,1996,0.4447099
IND,PIG,1997,0.3631728
IND,PIG,1998,0.3556792
IND,PIG,1999,0.35012350000000003
IND,PIG,2000,0.34507009999999994
IND,PIG,2001,0.339544
IND,PIG,2002,0.33459770000000005
IND,PIG,2003,0.3305055
IND,PIG,2004,0.3074098
IND,PIG,2005,0.2897652
IND,PIG,2006,0.2714862
IND,PIG,2007,0.25409879999999996
IND,PIG,2008,0.2472369
IND,PIG,2009,0.24349610000000002
IND,PIG,2010,0.23435920000000002
IND,PIG,2011,0.2279377
IND,PIG,2012,0.2209089
IND,PIG,2013,0.2160206
IND,PIG,2014,0.21126079999999997
IND,PIG,2015,0.205069
IND,PIG,2016,0.1864448
IND,PIG,2017,0.1784312
IND,PIG,2018,0.1733303
IND,PIG,2019,0.1677648
IND,PIG,2020,0.169325
IND,PIG,2021,0.1671234
IND,PIG,2022,0.1665838
IND,POULTRY,1990,0.3957796
IND,POULTRY,1991,0.5176272
IND,POULTRY,1992,0.524667
IND,POULTRY,1993,0.5791524
IND,POULTRY,1994,0.5837376
IND,POULTRY,1995,0.588042
IND,POULTRY,1996,0.5932073
IND,POULTRY,1997,0.5863307
IND,POULTRY,1998,0.6391848000000001
IND,POULTRY,1999,0.6890374
IND,POULTRY,2000,0.755261
IND,POULTRY,2001,0.7908395
IND,POULTRY,2002,0.9098347999999999
IND,POULTRY,2003,0.9864806999999999
IND,POULTRY,2004,1.0472786
IND,POULTRY,2005,1.1074106000000001
IND,POULTRY,2006,1.1770408
IND,POULTRY,2007,1.3351148000000002
IND,POULTRY,2008,1.4091284
IND,POULTRY,2009,1.5361687
IND,POULTRY,2010,1.5884679
IND,POULTRY,2011,1.7675701000000001
IND,POULTRY,2012,1.8860546000000002
IND,POULTRY,2013,1.9773068
IND,POULTRY,2014,2.0845858
IND,POULTRY,2015,2.2074290000000003
IND,POULTRY,2016,2.2781634
IND,POULTRY,2017,2.3269124
IND,POULTRY,2018,2.4049076
IND,POULTRY,2019,2.4554978
IND,POULTRY,2020,2.5166107
IND,POULTRY,2021,2.5863789
IND,POULTRY,2022,2.6521199
IND,SHEEP,1990,0.6097090999999999
IND,SHEEP,1991,0.6056345000000001
IND,SHEEP,1992,0.6012641
IND,SHEEP,1993,0.5944182
IND,SHEEP,1994,0.5846716
IND,SHEEP,1995,0.5997851
IND,SHEEP,1996,0.5961334
IND,SHEEP,1997,0.5937199000000001
IND,SHEEP,1998,0.5880829000000001
IND,SHEEP,1999,0.5797939000000001
IND,SHEEP,2000,0.5665013000000001
IND,SHEEP,2001,0.5664558000000001
IND,SHEEP,2002,0.5588013000000001
IND,SHEEP,2003,0.5450105
IND,SHEEP,2004,0.5589069999999999
IND,SHEEP,2005,0.5700894
IND,SHEEP,2006,0.5806604999999999
IND,SHEEP,2007,0.590633
IND,SHEEP,2008,0.5679112
IND,SHEEP,2009,0.518204
IND,SHEEP,2010,0.5431043999999999
IND,SHEEP,2011,0.5319085
IND,SHEEP,2012,0.5177084
IND,SHEEP,2013,0.500208
IND,SHEEP,2014,0.4879771
IND,SHEEP,2015,0.4765862
IND,SHEEP,2016,0.480063
IND,SHEEP,2017,0.46747879999999997
IND,SHEEP,2018,0.4635407999999999
IND,SHEEP,2019,0.46214750000000004
IND,SHEEP,2020,0.46545600000000004
IND,SHEEP,2021,0.4645227
IND,SHEEP,2022,0.46364809999999995
