LOCATION,SUBJECT,TIME,VALUE
CHE,BEEF,1990,18.2951045
CHE,BEEF,1991,18.5178805
CHE,BEEF,1992,18.3159818
CHE,BEEF,1993,17.522144600000004
CHE,BEEF,1994,15.9274414
CHE,BEEF,1995,15.7770483
CHE,BEEF,1996,15.998193099999998
CHE,BEEF,1997,15.946849400000001
CHE,BEEF,1998,15.6523791
CHE,BEEF,1999,15.490686300000002
CHE,BEEF,2000,14.826747400000002
CHE,BEEF,2001,14.685579500000001
CHE,BEEF,2002,14.929872199999998
CHE,BEEF,2003,14.6477066
CHE,BEEF,2004,14.5832733
CHE,BEEF,2005,14.694950199999997
CHE,BEEF,2006,14.9868209
CHE,BEEF,2007,14.7874492
CHE,BEEF,2008,15.4616617
CHE,BEEF,2009,15.3425929
CHE,BEEF,2010,15.7354913
CHE,BEEF,2011,15.895513000000001
CHE,BEEF,2012,15.4918845
CHE,BEEF,2013,14.2927424
CHE,BEEF,2014,14.146532999999998
CHE,BEEF,2015,13.7984609
CHE,BEEF,2016,13.913787
CHE,BEEF,2017,13.378945300000002
CHE,BEEF,2018,13.2724199
CHE,BEEF,2019,13.2201063
CHE,BEEF,2020,13.1715276
CHE,BEEF,2021,13.126197
CHE,BEEF,2022,13.0847326
CHE,PIG,1990,31.856553700000003
CHE,PIG,1991,31.1618572
CHE,PIG,1992,30.591032399999996
CHE,PIG,1993,29.9100836
CHE,PIG,1994,27.941914500000003
CHE,PIG,1995,28.465436600000004
CHE,PIG,1996,26.1252293
CHE,PIG,1997,25.7364646
CHE,PIG,1998,27.0066034
CHE,PIG,1999,26.521564899999998
CHE,PIG,2000,26.350619599999998
CHE,PIG,2001,26.4154765
CHE,PIG,2002,26.6234795
CHE,PIG,2003,26.1686881
CHE,PIG,2004,25.9040152
CHE,PIG,2005,26.280917699999996
CHE,PIG,2006,26.668908000000002
CHE,PIG,2007,26.3075657
CHE,PIG,2008,25.944879500000003
CHE,PIG,2009,25.445204
CHE,PIG,2010,26.1635697
CHE,PIG,2011,25.595634699999998
CHE,PIG,2012,24.2050878
CHE,PIG,2013,23.925577399999998
CHE,PIG,2014,24.2634844
CHE,PIG,2015,23.3723819
CHE,PIG,2016,23.1248876
CHE,PIG,2017,22.895701199999998
CHE,PIG,2018,22.5490767
CHE,PIG,2019,22.5009004
CHE,PIG,2020,22.4584847
CHE,PIG,2021,22.4210387
CHE,PIG,2022,22.3896554
CHE,POULTRY,1990,9.7087815
CHE,POULTRY,1991,10.140862
CHE,POULTRY,1992,9.788585000000001
CHE,POULTRY,1993,9.532068800000001
CHE,POULTRY,1994,10.0827808
CHE,POULTRY,1995,9.9270446
CHE,POULTRY,1996,10.6879935
CHE,POULTRY,1997,10.7383045
CHE,POULTRY,1998,10.930864699999999
CHE,POULTRY,1999,10.7422674
CHE,POULTRY,2000,11.279630099999999
CHE,POULTRY,2001,11.8589676
CHE,POULTRY,2002,12.0991838
CHE,POULTRY,2003,12.5071288
CHE,POULTRY,2004,12.4046368
CHE,POULTRY,2005,12.0208349
CHE,POULTRY,2006,11.3610511
CHE,POULTRY,2007,13.1143005
CHE,POULTRY,2008,13.9671294
CHE,POULTRY,2009,14.044800500000001
CHE,POULTRY,2010,13.961411300000002
CHE,POULTRY,2011,14.2888763
CHE,POULTRY,2012,14.295230400000001
CHE,POULTRY,2013,13.1175052
CHE,POULTRY,2014,13.6693206
CHE,POULTRY,2015,13.9225386
CHE,POULTRY,2016,14.191246300000001
CHE,POULTRY,2017,14.201239900000001
CHE,POULTRY,2018,14.266181099999999
CHE,POULTRY,2019,14.3070179
CHE,POULTRY,2020,14.350474900000002
CHE,POULTRY,2021,14.3961146
CHE,POULTRY,2022,14.444703699999998
CHE,SHEEP,1990,1.6375534
CHE,SHEEP,1991,1.6028094
CHE,SHEEP,1992,1.6499057000000001
CHE,SHEEP,1993,1.6086726
CHE,SHEEP,1994,1.5719688
CHE,SHEEP,1995,1.5568866000000001
CHE,SHEEP,1996,1.6445664
CHE,SHEEP,1997,1.7009938000000002
CHE,SHEEP,1998,1.6346818
CHE,SHEEP,1999,1.573124
CHE,SHEEP,2000,1.7589576
CHE,SHEEP,2001,1.6052803999999998
CHE,SHEEP,2002,1.6140017
CHE,SHEEP,2003,1.6281217
CHE,SHEEP,2004,1.6322643000000001
CHE,SHEEP,2005,1.5519907
CHE,SHEEP,2006,1.4957198
CHE,SHEEP,2007,1.4209709
CHE,SHEEP,2008,1.389392
CHE,SHEEP,2009,1.3364188999999997
CHE,SHEEP,2010,1.3496791000000001
CHE,SHEEP,2011,1.3453521000000002
CHE,SHEEP,2012,1.2884004999999998
CHE,SHEEP,2013,1.2235964
CHE,SHEEP,2014,1.328953
CHE,SHEEP,2015,1.3041383999999998
CHE,SHEEP,2016,1.2914148
CHE,SHEEP,2017,1.1743466
CHE,SHEEP,2018,1.1535545
CHE,SHEEP,2019,1.1483556000000001
CHE,SHEEP,2020,1.1434906
CHE,SHEEP,2021,1.1389168
CHE,SHEEP,2022,1.1346871
